config_id,description,dataset,algorithm,base_algorithm,ls_mode,run,seed,pop_size,max_iter,known_best,best_score_with_penalty,cost_without_vehicle_penalty,gap_percent_without_vehicle_penalty,gap_percent_with_penalty,route_count,expected_vehicles,max_route_load,capacity,valid_core_solution,vehicle_count_valid,feasible_solution,vehicle_violation_count,missing_count,extra_count,duplicate_count,capacity_violation_count,runtime_sec,time_to_best_sec,iter_to_best,eval_to_best
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n37-k6,M-WOA,WOA,2opt_qualitybalanced_relocate,30,104056,40,200,949.0,977.0,977.0,2.9504741833508956,2.9504741833508956,6,6,100,100,True,True,True,0,0,0,0,0,4.111807399999975,2.6886182000000645,120,4791
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n37-k6,M-SSA,SSA,2opt_qualitybalanced_relocate,1,105027,40,200,949.0,988.0,988.0,4.109589041095891,4.109589041095891,6,6,100,100,True,True,True,0,0,0,0,0,4.954546299999947,4.853762299999971,196,7804
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n37-k6,M-SSA,SSA,2opt_qualitybalanced_relocate,2,105028,40,200,949.0,966.0,966.0,1.791359325605901,1.791359325605901,6,6,100,100,True,True,True,0,0,0,0,0,6.27919780000002,5.219897500000002,161,6401
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n37-k6,M-SSA,SSA,2opt_qualitybalanced_relocate,3,105029,40,200,949.0,1013.0,1013.0,6.743940990516333,6.743940990516333,6,6,100,100,True,True,True,0,0,0,0,0,4.862236400000029,4.666900499999997,193,7685
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n37-k6,M-SSA,SSA,2opt_qualitybalanced_relocate,4,105030,40,200,949.0,1014.0,1014.0,6.8493150684931505,6.8493150684931505,6,6,100,100,True,True,True,0,0,0,0,0,8.59533829999998,6.755480300000045,156,6201
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n37-k6,M-SSA,SSA,2opt_qualitybalanced_relocate,5,105031,40,200,949.0,961.0,961.0,1.2644889357218125,1.2644889357218125,6,6,100,100,True,True,True,0,0,0,0,0,8.711199899999997,7.893749200000002,184,7328
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n37-k6,M-SSA,SSA,2opt_qualitybalanced_relocate,6,105032,40,200,949.0,985.0,985.0,3.793466807165437,3.793466807165437,6,6,100,100,True,True,True,0,0,0,0,0,9.2846495,7.996733600000084,166,6603
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n37-k6,M-SSA,SSA,2opt_qualitybalanced_relocate,7,105033,40,200,949.0,1011.0,1011.0,6.533192834562698,6.533192834562698,6,6,98,100,True,True,True,0,0,0,0,0,8.287717999999927,7.574923699999999,185,7362
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n37-k6,M-SSA,SSA,2opt_qualitybalanced_relocate,8,105034,40,200,949.0,1019.0,1019.0,7.376185458377239,7.376185458377239,6,6,99,100,True,True,True,0,0,0,0,0,9.452700199999981,9.305530100000055,197,7842
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n37-k6,M-SSA,SSA,2opt_qualitybalanced_relocate,9,105035,40,200,949.0,995.0,995.0,4.847207586933615,4.847207586933615,6,6,100,100,True,True,True,0,0,0,0,0,7.220151099999953,5.475592699999993,143,5683
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n37-k6,M-SSA,SSA,2opt_qualitybalanced_relocate,10,105036,40,200,949.0,1030.0,1030.0,8.535300316122234,8.535300316122234,6,6,100,100,True,True,True,0,0,0,0,0,4.727934699999992,3.3118500000000495,146,5833
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n37-k6,M-SSA,SSA,2opt_qualitybalanced_relocate,11,105037,40,200,949.0,982.0,982.0,3.4773445732349844,3.4773445732349844,6,6,100,100,True,True,True,0,0,0,0,0,4.4136709000000565,4.402632199999971,200,7976
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n37-k6,M-SSA,SSA,2opt_qualitybalanced_relocate,12,105038,40,200,949.0,978.0,978.0,3.0558482613277134,3.0558482613277134,6,6,100,100,True,True,True,0,0,0,0,0,4.57704190000004,4.520324200000005,198,7890
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n37-k6,M-SSA,SSA,2opt_qualitybalanced_relocate,13,105039,40,200,949.0,989.0,989.0,4.214963119072708,4.214963119072708,6,6,98,100,True,True,True,0,0,0,0,0,5.868901000000051,5.422527500000001,182,7242
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n37-k6,M-SSA,SSA,2opt_qualitybalanced_relocate,14,105040,40,200,949.0,975.0,975.0,2.73972602739726,2.73972602739726,6,6,100,100,True,True,True,0,0,0,0,0,4.218899100000044,3.0335340000000315,149,5956
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n37-k6,M-SSA,SSA,2opt_qualitybalanced_relocate,15,105041,40,200,949.0,1032.0,1032.0,8.74604847207587,8.74604847207587,6,6,97,100,True,True,True,0,0,0,0,0,4.433495499999935,3.6262997999999698,166,6601
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n37-k6,M-SSA,SSA,2opt_qualitybalanced_relocate,16,105042,40,200,949.0,976.0,976.0,2.845100105374078,2.845100105374078,6,6,100,100,True,True,True,0,0,0,0,0,4.47137029999999,4.408017899999891,198,7888
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n37-k6,M-SSA,SSA,2opt_qualitybalanced_relocate,17,105043,40,200,949.0,958.0,958.0,0.9483667017913593,0.9483667017913593,6,6,99,100,True,True,True,0,0,0,0,0,4.341489900000056,3.9582178000000567,183,7303
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n37-k6,M-SSA,SSA,2opt_qualitybalanced_relocate,18,105044,40,200,949.0,973.0,973.0,2.528977871443625,2.528977871443625,6,6,100,100,True,True,True,0,0,0,0,0,4.84944680000001,4.322255300000052,178,7081
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n37-k6,M-SSA,SSA,2opt_qualitybalanced_relocate,19,105045,40,200,949.0,994.0,994.0,4.7418335089567965,4.7418335089567965,6,6,100,100,True,True,True,0,0,0,0,0,4.027880799999934,3.645310399999971,182,7242
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n37-k6,M-SSA,SSA,2opt_qualitybalanced_relocate,20,105046,40,200,949.0,1014.0,1014.0,6.8493150684931505,6.8493150684931505,6,6,99,100,True,True,True,0,0,0,0,0,4.122834199999943,4.052439999999933,198,7881
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n37-k6,M-SSA,SSA,2opt_qualitybalanced_relocate,21,105047,40,200,949.0,1014.0,1014.0,6.8493150684931505,6.8493150684931505,6,6,100,100,True,True,True,0,0,0,0,0,4.171404100000018,3.312052300000005,163,6482
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n37-k6,M-SSA,SSA,2opt_qualitybalanced_relocate,22,105048,40,200,949.0,979.0,979.0,3.161222339304531,3.161222339304531,6,6,99,100,True,True,True,0,0,0,0,0,4.298203899999976,3.9922884000000067,188,7486
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n37-k6,M-SSA,SSA,2opt_qualitybalanced_relocate,23,105049,40,200,949.0,1009.0,1009.0,6.322444678609062,6.322444678609062,6,6,100,100,True,True,True,0,0,0,0,0,4.352213099999972,4.3282742999999755,200,7963
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n37-k6,M-SSA,SSA,2opt_qualitybalanced_relocate,24,105050,40,200,949.0,988.0,988.0,4.109589041095891,4.109589041095891,6,6,100,100,True,True,True,0,0,0,0,0,4.545648700000015,4.411277100000007,195,7767
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n37-k6,M-SSA,SSA,2opt_qualitybalanced_relocate,25,105051,40,200,949.0,969.0,969.0,2.107481559536354,2.107481559536354,6,6,99,100,True,True,True,0,0,0,0,0,4.652516300000002,3.786876099999972,162,6441
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n37-k6,M-SSA,SSA,2opt_qualitybalanced_relocate,26,105052,40,200,949.0,1025.0,1025.0,8.008429926238145,8.008429926238145,6,6,100,100,True,True,True,0,0,0,0,0,3.8629598999999644,3.142491899999982,163,6512
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n37-k6,M-SSA,SSA,2opt_qualitybalanced_relocate,27,105053,40,200,949.0,1025.0,1025.0,8.008429926238145,8.008429926238145,6,6,100,100,True,True,True,0,0,0,0,0,3.9326684000000114,3.7633078999999725,193,7681
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n37-k6,M-SSA,SSA,2opt_qualitybalanced_relocate,28,105054,40,200,949.0,992.0,992.0,4.531085353003161,4.531085353003161,6,6,100,100,True,True,True,0,0,0,0,0,4.095677099999989,4.013236899999924,197,7843
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n37-k6,M-SSA,SSA,2opt_qualitybalanced_relocate,29,105055,40,200,949.0,1021.0,1021.0,7.586933614330874,7.586933614330874,6,6,100,100,True,True,True,0,0,0,0,0,4.035294300000032,3.3131844000000683,164,6521
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n37-k6,M-SSA,SSA,2opt_qualitybalanced_relocate,30,105056,40,200,949.0,1004.0,1004.0,5.795574288724974,5.795574288724974,6,6,100,100,True,True,True,0,0,0,0,0,4.070320199999969,3.779731800000036,185,7364
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n45-k6,WOA,WOA,none,1,202027,40,200,944.0,1539.0,1539.0,63.029661016949156,63.029661016949156,6,6,100,100,True,True,True,0,0,0,0,0,0.7500337000000172,0.5862164000000121,103,4118
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n45-k6,WOA,WOA,none,2,202028,40,200,944.0,1437.0,1437.0,52.22457627118644,52.22457627118644,6,6,100,100,True,True,True,0,0,0,0,0,0.8348429000000124,0.419216800000072,87,3473
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n45-k6,WOA,WOA,none,3,202029,40,200,944.0,1392.0,1392.0,47.45762711864407,47.45762711864407,6,6,100,100,True,True,True,0,0,0,0,0,0.8115374999999858,0.7522104999999328,159,6351
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n45-k6,WOA,WOA,none,4,202030,40,200,944.0,1531.0,1531.0,62.182203389830505,62.182203389830505,6,6,100,100,True,True,True,0,0,0,0,0,0.6900574000000006,0.4515033999999787,80,3173
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n45-k6,WOA,WOA,none,5,202031,40,200,944.0,1730.0,1730.0,83.26271186440678,83.26271186440678,6,6,100,100,True,True,True,0,0,0,0,0,1.3972059999999829,0.15637900000001537,23,893
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n45-k6,WOA,WOA,none,6,202032,40,200,944.0,1514.0,1514.0,60.38135593220339,60.38135593220339,6,6,100,100,True,True,True,0,0,0,0,0,0.8539928000000145,0.7863177000000405,159,6357
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n45-k6,WOA,WOA,none,7,202033,40,200,944.0,1633.0,1633.0,72.98728813559322,72.98728813559322,6,6,100,100,True,True,True,0,0,0,0,0,0.543883400000027,0.27071030000001883,48,1919
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n45-k6,WOA,WOA,none,8,202034,40,200,944.0,1419.0,1419.0,50.317796610169495,50.317796610169495,6,6,99,100,True,True,True,0,0,0,0,0,0.7902154000000792,0.7047661999999946,135,5393
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n45-k6,WOA,WOA,none,9,202035,40,200,944.0,1414.0,1414.0,49.78813559322034,49.78813559322034,6,6,100,100,True,True,True,0,0,0,0,0,0.9322305000000597,0.8392413000000261,149,5952
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n45-k6,WOA,WOA,none,10,202036,40,200,944.0,1539.0,1539.0,63.029661016949156,63.029661016949156,6,6,100,100,True,True,True,0,0,0,0,0,0.6937216000000035,0.5207523000000265,88,3502
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n45-k6,WOA,WOA,none,11,202037,40,200,944.0,1589.0,1589.0,68.32627118644068,68.32627118644068,6,6,100,100,True,True,True,0,0,0,0,0,0.5799478000000136,0.4276792000000569,84,3330
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n45-k6,WOA,WOA,none,12,202038,40,200,944.0,1460.0,1460.0,54.66101694915254,54.66101694915254,6,6,100,100,True,True,True,0,0,0,0,0,0.7190846999999394,0.5911767000000054,103,4115
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n45-k6,WOA,WOA,none,13,202039,40,200,944.0,1504.0,1504.0,59.32203389830509,59.32203389830509,6,6,100,100,True,True,True,0,0,0,0,0,0.678079700000012,0.5292312999999922,100,3978
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n45-k6,WOA,WOA,none,14,202040,40,200,944.0,1494.0,1494.0,58.26271186440678,58.26271186440678,6,6,100,100,True,True,True,0,0,0,0,0,0.5889740999999731,0.25126479999994444,45,1784
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n45-k6,WOA,WOA,none,15,202041,40,200,944.0,1563.0,1563.0,65.57203389830508,65.57203389830508,6,6,100,100,True,True,True,0,0,0,0,0,0.6462997999999516,0.5450313999999707,121,4802
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n45-k6,WOA,WOA,none,16,202042,40,200,944.0,1882.0,1882.0,99.36440677966101,99.36440677966101,6,6,100,100,True,True,True,0,0,0,0,0,1.448199499999987,0.30513170000006085,45,1786
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n45-k6,WOA,WOA,none,17,202043,40,200,944.0,1532.0,1532.0,62.28813559322034,62.28813559322034,6,6,99,100,True,True,True,0,0,0,0,0,0.9458079999999427,0.7922843000000057,155,6176
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n45-k6,WOA,WOA,none,18,202044,40,200,944.0,1546.0,1546.0,63.771186440677965,63.771186440677965,6,6,100,100,True,True,True,0,0,0,0,0,0.7563059000000294,0.16810220000002118,26,1014
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n45-k6,WOA,WOA,none,19,202045,40,200,944.0,1492.0,1492.0,58.05084745762712,58.05084745762712,6,6,100,100,True,True,True,0,0,0,0,0,0.7561149000000569,0.36698520000004464,53,2104
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n45-k6,WOA,WOA,none,20,202046,40,200,944.0,1302.0,1302.0,37.92372881355932,37.92372881355932,6,6,100,100,True,True,True,0,0,0,0,0,0.6187082000000146,0.548229200000037,141,5637
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n45-k6,WOA,WOA,none,21,202047,40,200,944.0,1485.0,1485.0,57.309322033898304,57.309322033898304,6,6,100,100,True,True,True,0,0,0,0,0,0.7709118000000217,0.7227278000000297,157,6261
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n45-k6,WOA,WOA,none,22,202048,40,200,944.0,1585.0,1585.0,67.90254237288136,67.90254237288136,6,6,100,100,True,True,True,0,0,0,0,0,0.9734523999999283,0.9306957999999668,180,7161
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n45-k6,WOA,WOA,none,23,202049,40,200,944.0,1470.0,1470.0,55.720338983050844,55.720338983050844,6,6,100,100,True,True,True,0,0,0,0,0,0.8836200000000645,0.5227731999999605,81,3203
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n45-k6,WOA,WOA,none,24,202050,40,200,944.0,1538.0,1538.0,62.92372881355932,62.92372881355932,6,6,100,100,True,True,True,0,0,0,0,0,0.6184603000000379,0.5828497999999627,187,7457
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n45-k6,WOA,WOA,none,25,202051,40,200,944.0,1574.0,1574.0,66.73728813559322,66.73728813559322,6,6,100,100,True,True,True,0,0,0,0,0,0.7025692999999364,0.5811245999999528,112,4454
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n45-k6,WOA,WOA,none,26,202052,40,200,944.0,1433.0,1433.0,51.80084745762712,51.80084745762712,6,6,100,100,True,True,True,0,0,0,0,0,0.7720233000000007,0.7230234999999539,160,6393
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n45-k6,WOA,WOA,none,27,202053,40,200,944.0,1438.0,1438.0,52.33050847457627,52.33050847457627,6,6,100,100,True,True,True,0,0,0,0,0,0.7393170999999938,0.5918811000000233,115,4587
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n45-k6,WOA,WOA,none,28,202054,40,200,944.0,1297.0,1297.0,37.394067796610166,37.394067796610166,6,6,100,100,True,True,True,0,0,0,0,0,0.7391561000000593,0.5943514000000505,115,4579
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n45-k6,WOA,WOA,none,29,202055,40,200,944.0,1520.0,1520.0,61.016949152542374,61.016949152542374,6,6,100,100,True,True,True,0,0,0,0,0,0.9947389999999814,0.7435651999999209,132,5278
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n45-k6,WOA,WOA,none,30,202056,40,200,944.0,1545.0,1545.0,63.66525423728814,63.66525423728814,6,6,100,100,True,True,True,0,0,0,0,0,1.1912603000000672,0.8533823000000211,130,5180
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n45-k6,SSA,SSA,none,1,203027,40,200,944.0,1794.0,1794.0,90.04237288135593,90.04237288135593,6,6,100,100,True,True,True,0,0,0,0,0,1.5487506000000621,1.1614577000000281,151,6026
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n45-k6,SSA,SSA,none,2,203028,40,200,944.0,1650.0,1650.0,74.78813559322033,74.78813559322033,6,6,100,100,True,True,True,0,0,0,0,0,1.4891374999999698,1.304567299999917,174,6921
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n45-k6,SSA,SSA,none,3,203029,40,200,944.0,1817.0,1817.0,92.47881355932203,92.47881355932203,6,6,100,100,True,True,True,0,0,0,0,0,1.5319212999999081,1.446185700000001,189,7558
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n45-k6,SSA,SSA,none,4,203030,40,200,944.0,1701.0,1701.0,80.19067796610169,80.19067796610169,6,6,100,100,True,True,True,0,0,0,0,0,1.522755200000006,1.4389536999999564,189,7522
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n45-k6,SSA,SSA,none,5,203031,40,200,944.0,1838.0,1838.0,94.70338983050847,94.70338983050847,6,6,100,100,True,True,True,0,0,0,0,0,1.5436630000000378,0.6881382999999914,90,3582
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n45-k6,SSA,SSA,none,6,203032,40,200,944.0,1856.0,1856.0,96.61016949152543,96.61016949152543,6,6,100,100,True,True,True,0,0,0,0,0,1.5029797999999346,1.480846100000008,198,7881
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n45-k6,SSA,SSA,none,7,203033,40,200,944.0,1853.0,1853.0,96.29237288135593,96.29237288135593,6,6,100,100,True,True,True,0,0,0,0,0,1.5427872000000207,1.2704731000000038,165,6580
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n45-k6,SSA,SSA,none,8,203034,40,200,944.0,1801.0,1801.0,90.78389830508475,90.78389830508475,6,6,100,100,True,True,True,0,0,0,0,0,1.5321342000000868,1.3623565000000326,178,7081
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n45-k6,SSA,SSA,none,9,203035,40,200,944.0,1832.0,1832.0,94.0677966101695,94.0677966101695,6,6,100,100,True,True,True,0,0,0,0,0,1.4550194999999349,1.1925364999999601,162,6441
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n45-k6,SSA,SSA,none,10,203036,40,200,944.0,1765.0,1765.0,86.97033898305085,86.97033898305085,6,6,100,100,True,True,True,0,0,0,0,0,1.504487299999937,1.1915670999999293,157,6241
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n45-k6,SSA,SSA,none,11,203037,40,200,944.0,1735.0,1735.0,83.79237288135593,83.79237288135593,6,6,100,100,True,True,True,0,0,0,0,0,1.5006199999999126,1.2440520000000106,162,6441
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n45-k6,SSA,SSA,none,12,203038,40,200,944.0,1819.0,1819.0,92.69067796610169,92.69067796610169,6,6,100,100,True,True,True,0,0,0,0,0,1.5571699999999282,1.285647899999958,165,6586
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n45-k6,SSA,SSA,none,13,203039,40,200,944.0,1755.0,1755.0,85.91101694915254,85.91101694915254,6,6,100,100,True,True,True,0,0,0,0,0,1.5421185999999807,1.4528797000000395,189,7522
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n45-k6,SSA,SSA,none,14,203040,40,200,944.0,1865.0,1865.0,97.5635593220339,97.5635593220339,6,6,100,100,True,True,True,0,0,0,0,0,1.561369300000024,1.0891194000000723,140,5579
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n45-k6,SSA,SSA,none,15,203041,40,200,944.0,1776.0,1776.0,88.13559322033899,88.13559322033899,6,6,100,100,True,True,True,0,0,0,0,0,1.584324400000014,1.547677799999974,196,7802
